,record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
7544,4291,0,svm,max,balanced,tfidf,7544,1750427695.498704,,,
7545,6509,0,svm,max,balanced,tfidf,7545,1750427695.5646605,,,
7546,8602,0,svm,max,balanced,tfidf,7546,1750427695.6307576,,,
7547,1155,0,svm,max,balanced,tfidf,7547,1750427695.6975255,,,
7548,5730,0,svm,max,balanced,tfidf,7548,1750427695.785205,,,
7549,2470,0,svm,max,balanced,tfidf,7549,1750427695.8541136,,,
7550,4442,0,svm,max,balanced,tfidf,7550,1750427695.9325042,,,
7551,1096,0,svm,max,balanced,tfidf,7551,1750427696.0025842,,,
7552,7804,0,svm,max,balanced,tfidf,7552,1750427696.0684283,,,
7553,4465,0,svm,max,balanced,tfidf,7553,1750427696.1401522,,,
7554,6202,0,svm,max,balanced,tfidf,7554,1750427696.2120628,,,
7555,6382,0,svm,max,balanced,tfidf,7555,1750427696.2795842,,,
7556,8440,0,svm,max,balanced,tfidf,7556,1750427696.3429413,,,
7557,3646,0,svm,max,balanced,tfidf,7557,1750427696.3990335,,,
7558,1325,0,svm,max,balanced,tfidf,7558,1750427696.4621153,,,
7559,2364,0,svm,max,balanced,tfidf,7559,1750427696.5284266,,,
7560,3036,0,svm,max,balanced,tfidf,7560,1750427696.5982535,,,
7561,140,0,svm,max,balanced,tfidf,7561,1750427696.669035,,,
7562,7453,0,svm,max,balanced,tfidf,7562,1750427696.7404315,,,
7563,2124,0,svm,max,balanced,tfidf,7563,1750427696.8069098,,,
7564,3620,0,svm,max,balanced,tfidf,7564,1750427696.8786502,,,
7565,2411,0,svm,max,balanced,tfidf,7565,1750427696.9466484,,,
7566,582,0,svm,max,balanced,tfidf,7566,1750427697.0238953,,,
7567,7400,0,svm,max,balanced,tfidf,7567,1750427697.0942152,,,
7568,5418,0,svm,max,balanced,tfidf,7568,1750427697.1732004,,,
7569,404,0,svm,max,balanced,tfidf,7569,1750427697.2420256,,,
7570,4721,0,svm,max,balanced,tfidf,7570,1750427697.321751,,,
7571,1893,0,svm,max,balanced,tfidf,7571,1750427697.3904932,,,
7572,3517,0,svm,max,balanced,tfidf,7572,1750427697.4582634,,,
7573,7104,0,svm,max,balanced,tfidf,7573,1750427697.524774,,,
7574,286,0,svm,max,balanced,tfidf,7574,1750427697.5964546,,,
7575,6811,0,svm,max,balanced,tfidf,7575,1750427697.6808798,,,
7576,7197,0,svm,max,balanced,tfidf,7576,1750427697.7648814,,,
7577,1090,0,svm,max,balanced,tfidf,7577,1750427697.8281066,,,
7578,3248,0,svm,max,balanced,tfidf,7578,1750427697.9029255,,,
7579,7144,0,svm,max,balanced,tfidf,7579,1750427697.9676783,,,
7580,1923,0,svm,max,balanced,tfidf,7580,1750427698.0429542,,,
7581,4753,0,svm,max,balanced,tfidf,7581,1750427698.1071892,,,
7582,4106,0,svm,max,balanced,tfidf,7582,1750427698.1703718,,,
7583,4101,0,svm,max,balanced,tfidf,7583,1750427698.2374678,,,
7584,1281,0,svm,max,balanced,tfidf,7584,1750427698.32305,,,
7585,4286,0,svm,max,balanced,tfidf,7585,1750427698.3965266,,,
7586,8773,0,svm,max,balanced,tfidf,7586,1750427698.4739988,,,
7587,5501,0,svm,max,balanced,tfidf,7587,1750427698.543569,,,
7588,1900,0,svm,max,balanced,tfidf,7588,1750427698.6321363,,,
7589,3366,0,svm,max,balanced,tfidf,7589,1750427698.7192,,,
7590,6127,0,svm,max,balanced,tfidf,7590,1750427698.8000743,,,
7591,5401,0,svm,max,balanced,tfidf,7591,1750427698.875352,,,
7592,5679,0,svm,max,balanced,tfidf,7592,1750427698.9554596,,,
7593,3021,0,svm,max,balanced,tfidf,7593,1750427699.0377653,,,
7594,315,0,svm,max,balanced,tfidf,7594,1750427699.118251,,,
7595,1268,0,svm,max,balanced,tfidf,7595,1750427699.2018206,,,
7596,2189,0,svm,max,balanced,tfidf,7596,1750427699.2830336,,,
7597,992,0,svm,max,balanced,tfidf,7597,1750427699.3615606,,,
7598,980,0,svm,max,balanced,tfidf,7598,1750427699.4402041,,,
7599,2503,0,svm,max,balanced,tfidf,7599,1750427699.5160565,,,
7600,452,0,svm,max,balanced,tfidf,7600,1750427699.6038027,,,
7601,7925,0,svm,max,balanced,tfidf,7601,1750427699.6739109,,,
7602,593,0,svm,max,balanced,tfidf,7602,1750427699.7595904,,,
7603,5193,0,svm,max,balanced,tfidf,7603,1750427699.8358507,,,
7604,8313,0,svm,max,balanced,tfidf,7604,1750427699.9149508,,,
7605,3007,0,svm,max,balanced,tfidf,7605,1750427699.9950662,,,
7606,7722,0,svm,max,balanced,tfidf,7606,1750427700.0703206,,,
7607,886,0,svm,max,balanced,tfidf,7607,1750427700.1468208,,,
7608,4731,0,svm,max,balanced,tfidf,7608,1750427700.2298307,,,
7609,4357,0,svm,max,balanced,tfidf,7609,1750427700.2977715,,,
7610,1297,0,svm,max,balanced,tfidf,7610,1750427700.3750446,,,
7611,930,0,svm,max,balanced,tfidf,7611,1750427700.4454033,,,
7612,2033,0,svm,max,balanced,tfidf,7612,1750427700.5227954,,,
7613,431,0,svm,max,balanced,tfidf,7613,1750427700.6325748,,,
7614,1313,0,svm,max,balanced,tfidf,7614,1750427700.7368464,,,
7615,1473,0,svm,max,balanced,tfidf,7615,1750427700.8334994,,,
7616,8789,0,svm,max,balanced,tfidf,7616,1750427700.9385986,,,
7617,475,0,svm,max,balanced,tfidf,7617,1750427701.0531988,,,
7618,3473,0,svm,max,balanced,tfidf,7618,1750427701.1521106,,,
7619,7368,0,svm,max,balanced,tfidf,7619,1750427701.2175798,,,
7620,6138,0,svm,max,balanced,tfidf,7620,1750427701.3001235,,,
7621,1967,0,svm,max,balanced,tfidf,7621,1750427701.385475,,,
7622,2332,0,svm,max,balanced,tfidf,7622,1750427701.4708343,,,
7623,7184,0,svm,max,balanced,tfidf,7623,1750427701.545178,,,
7624,7342,0,svm,max,balanced,tfidf,7624,1750427701.6332572,,,
7625,6734,0,svm,max,balanced,tfidf,7625,1750427701.7035396,,,
7626,4132,0,svm,max,balanced,tfidf,7626,1750427701.7881854,,,
7627,810,0,svm,max,balanced,tfidf,7627,1750427701.8598626,,,
7628,8661,0,svm,max,balanced,tfidf,7628,1750427701.9405398,,,
7629,4681,0,svm,max,balanced,tfidf,7629,1750427702.011233,,,
7630,7341,0,svm,max,balanced,tfidf,7630,1750427702.0846555,,,
7631,1719,0,svm,max,balanced,tfidf,7631,1750427702.1565108,,,
7632,121,0,svm,max,balanced,tfidf,7632,1750427702.2259252,,,
7633,5384,0,svm,max,balanced,tfidf,7633,1750427702.2996845,,,
7634,1068,0,svm,max,balanced,tfidf,7634,1750427702.3722177,,,
7635,1658,0,svm,max,balanced,tfidf,7635,1750427702.4391363,,,
7636,7885,0,svm,max,balanced,tfidf,7636,1750427702.5174859,,,
7637,6363,0,svm,max,balanced,tfidf,7637,1750427702.591933,,,
7638,3822,0,svm,max,balanced,tfidf,7638,1750427702.6852741,,,
7639,2442,0,svm,max,balanced,tfidf,7639,1750427702.7914088,,,
7640,1081,0,svm,max,balanced,tfidf,7640,1750427702.8814285,,,
7641,2072,0,svm,max,balanced,tfidf,7641,1750427702.9658787,,,
7642,8047,0,svm,max,balanced,tfidf,7642,1750427703.053386,,,
7643,4225,0,svm,max,balanced,tfidf,7643,1750427703.1361823,,,
7644,401,0,svm,max,balanced,tfidf,7644,1750427703.2333584,,,
7645,7150,0,svm,max,balanced,tfidf,7645,1750427703.3299656,,,
7646,7570,0,svm,max,balanced,tfidf,7646,1750427703.4716675,,,
7647,8138,0,svm,max,balanced,tfidf,7647,1750427703.5905073,,,
7648,4969,0,svm,max,balanced,tfidf,7648,1750427703.71787,,,
7649,3765,0,svm,max,balanced,tfidf,7649,1750427703.8272371,,,
7650,4121,0,svm,max,balanced,tfidf,7650,1750427704.0824993,,,
7651,4153,0,svm,max,balanced,tfidf,7651,1750427704.1885183,,,
7652,364,0,svm,max,balanced,tfidf,7652,1750427704.2835946,,,
7653,5557,0,svm,max,balanced,tfidf,7653,1750427704.3612757,,,
7654,8421,0,svm,max,balanced,tfidf,7654,1750427704.435926,,,
7655,4809,0,svm,max,balanced,tfidf,7655,1750427704.5094516,,,
7656,8743,0,svm,max,balanced,tfidf,7656,1750427704.587997,,,
7657,7706,0,svm,max,balanced,tfidf,7657,1750427704.682058,,,
7658,8255,0,svm,max,balanced,tfidf,7658,1750427704.7716165,,,
7659,7471,0,svm,max,balanced,tfidf,7659,1750427704.83835,,,
7660,7519,0,svm,max,balanced,tfidf,7660,1750427704.9160292,,,
7661,5709,0,svm,max,balanced,tfidf,7661,1750427704.98622,,,
7662,2955,0,svm,max,balanced,tfidf,7662,1750427705.0828874,,,
7663,1693,0,svm,max,balanced,tfidf,7663,1750427705.1722975,,,
7664,4819,0,svm,max,balanced,tfidf,7664,1750427705.2719758,,,
7665,8388,0,svm,max,balanced,tfidf,7665,1750427705.3448813,,,
7666,1978,0,svm,max,balanced,tfidf,7666,1750427705.4182446,,,
7667,8760,0,svm,max,balanced,tfidf,7667,1750427705.4924543,,,
7668,7407,0,svm,max,balanced,tfidf,7668,1750427705.5845501,,,
7669,5272,0,svm,max,balanced,tfidf,7669,1750427705.667638,,,
7670,3373,0,svm,max,balanced,tfidf,7670,1750427705.7515264,,,
7671,6526,0,svm,max,balanced,tfidf,7671,1750427705.8280337,,,
7672,8157,0,svm,max,balanced,tfidf,7672,1750427705.9113228,,,
7673,2657,0,svm,max,balanced,tfidf,7673,1750427705.987312,,,
7674,4740,0,svm,max,balanced,tfidf,7674,1750427706.0787666,,,
7675,2985,0,svm,max,balanced,tfidf,7675,1750427706.1488047,,,
7676,5270,0,svm,max,balanced,tfidf,7676,1750427706.2220569,,,
7677,187,0,svm,max,balanced,tfidf,7677,1750427706.2969952,,,
7678,2432,0,svm,max,balanced,tfidf,7678,1750427706.3819284,,,
7679,4039,0,svm,max,balanced,tfidf,7679,1750427706.4568715,,,
7680,3263,0,svm,max,balanced,tfidf,7680,1750427706.5402,,,
7681,1980,0,svm,max,balanced,tfidf,7681,1750427706.6117218,,,
7682,1715,0,svm,max,balanced,tfidf,7682,1750427706.7093787,,,
7683,4984,0,svm,max,balanced,tfidf,7683,1750427706.7881694,,,
7684,5154,0,svm,max,balanced,tfidf,7684,1750427706.872939,,,
7685,7401,0,svm,max,balanced,tfidf,7685,1750427706.9484599,,,
7686,1415,0,svm,max,balanced,tfidf,7686,1750427707.0288465,,,
7687,1869,0,svm,max,balanced,tfidf,7687,1750427707.1033802,,,
7688,4176,0,svm,max,balanced,tfidf,7688,1750427707.1984303,,,
7689,7431,0,svm,max,balanced,tfidf,7689,1750427707.2777495,,,
7690,3138,0,svm,max,balanced,tfidf,7690,1750427707.3669302,,,
7691,6979,0,svm,max,balanced,tfidf,7691,1750427707.445128,,,
7692,5338,0,svm,max,balanced,tfidf,7692,1750427707.5410793,,,
7693,6449,0,svm,max,balanced,tfidf,7693,1750427707.6316342,,,
7694,5132,0,svm,max,balanced,tfidf,7694,1750427707.7515635,,,
7695,5810,0,svm,max,balanced,tfidf,7695,1750427707.8923643,,,
7696,8703,0,svm,max,balanced,tfidf,7696,1750427707.9843767,,,
7697,671,0,svm,max,balanced,tfidf,7697,1750427708.0910985,,,
7698,346,0,svm,max,balanced,tfidf,7698,1750427708.191773,,,
7699,3732,0,svm,max,balanced,tfidf,7699,1750427708.266568,,,
7700,649,0,svm,max,balanced,tfidf,7700,1750427708.3598056,,,
7701,7615,0,svm,max,balanced,tfidf,7701,1750427708.4347887,,,
7702,8087,0,svm,max,balanced,tfidf,7702,1750427708.5147169,,,
7703,3256,0,svm,max,balanced,tfidf,7703,1750427708.601314,,,
7704,2608,0,svm,max,balanced,tfidf,7704,1750427708.6876013,,,
7705,6105,0,svm,max,balanced,tfidf,7705,1750427708.7689002,,,
7706,4508,0,svm,max,balanced,tfidf,7706,1750427708.861671,,,
7707,129,0,svm,max,balanced,tfidf,7707,1750427708.9360359,,,
7708,2255,0,svm,max,balanced,tfidf,7708,1750427709.0226758,,,
7709,8425,0,svm,max,balanced,tfidf,7709,1750427709.1013756,,,
7710,8261,0,svm,max,balanced,tfidf,7710,1750427709.1967616,,,
7711,4276,0,svm,max,balanced,tfidf,7711,1750427709.299766,,,
7712,5499,0,svm,max,balanced,tfidf,7712,1750427709.3910725,,,
7713,7278,0,svm,max,balanced,tfidf,7713,1750427709.4559255,,,
7714,3501,0,svm,max,balanced,tfidf,7714,1750427709.5399678,,,
7715,7918,0,svm,max,balanced,tfidf,7715,1750427709.6334481,,,
7716,4835,0,svm,max,balanced,tfidf,7716,1750427709.724814,,,
7717,5994,0,svm,max,balanced,tfidf,7717,1750427709.810886,,,
7718,3917,0,svm,max,balanced,tfidf,7718,1750427709.8966258,,,
7719,5935,0,svm,max,balanced,tfidf,7719,1750427709.9706945,,,
7720,122,0,svm,max,balanced,tfidf,7720,1750427710.0547502,,,
7721,5645,0,svm,max,balanced,tfidf,7721,1750427710.1414988,,,
7722,7494,0,svm,max,balanced,tfidf,7722,1750427710.225655,,,
7723,4791,0,svm,max,balanced,tfidf,7723,1750427710.3022294,,,
7724,4909,0,svm,max,balanced,tfidf,7724,1750427710.3885558,,,
7725,4017,0,svm,max,balanced,tfidf,7725,1750427710.47002,,,
7726,7735,0,svm,max,balanced,tfidf,7726,1750427710.554813,,,
7727,3744,0,svm,max,balanced,tfidf,7727,1750427710.6482985,,,
7728,4157,0,svm,max,balanced,tfidf,7728,1750427710.7396753,,,
7729,2387,0,svm,max,balanced,tfidf,7729,1750427710.813397,,,
7730,6570,0,svm,max,balanced,tfidf,7730,1750427710.899702,,,
7731,2475,0,svm,max,balanced,tfidf,7731,1750427710.9741254,,,
7732,4741,0,svm,max,balanced,tfidf,7732,1750427711.0590975,,,
7733,4237,0,svm,max,balanced,tfidf,7733,1750427711.1252928,,,
7734,6270,0,svm,max,balanced,tfidf,7734,1750427711.2093165,,,
7735,5462,0,svm,max,balanced,tfidf,7735,1750427711.2838464,,,
7736,3447,0,svm,max,balanced,tfidf,7736,1750427711.3549669,,,
7737,3008,0,svm,max,balanced,tfidf,7737,1750427711.4277554,,,
7738,3037,0,svm,max,balanced,tfidf,7738,1750427711.5175405,,,
7739,8043,0,svm,max,balanced,tfidf,7739,1750427711.6044502,,,
7740,2582,0,svm,max,balanced,tfidf,7740,1750427711.6879983,,,
7741,7097,0,svm,max,balanced,tfidf,7741,1750427711.7674284,,,
7742,5620,0,svm,max,balanced,tfidf,7742,1750427711.8801548,,,
7743,8573,0,svm,max,balanced,tfidf,7743,1750427711.9853213,,,
7744,386,0,svm,max,balanced,tfidf,7744,1750427712.0907986,,,
7745,5231,0,svm,max,balanced,tfidf,7745,1750427712.2024655,,,
7746,5393,0,svm,max,balanced,tfidf,7746,1750427712.3083527,,,
7747,2771,0,svm,max,balanced,tfidf,7747,1750427712.41221,,,
7748,6133,0,svm,max,balanced,tfidf,7748,1750427712.5141582,,,
7749,2116,0,svm,max,balanced,tfidf,7749,1750427712.6360567,,,
7750,1700,0,svm,max,balanced,tfidf,7750,1750427712.720291,,,
7751,5768,0,svm,max,balanced,tfidf,7751,1750427712.7929897,,,
7752,655,0,svm,max,balanced,tfidf,7752,1750427712.8755066,,,
7753,2047,0,svm,max,balanced,tfidf,7753,1750427712.9538836,,,
7754,656,0,svm,max,balanced,tfidf,7754,1750427713.0411205,,,
7755,2812,0,svm,max,balanced,tfidf,7755,1750427713.1562796,,,
7756,6575,0,svm,max,balanced,tfidf,7756,1750427713.2580845,,,
7757,7345,0,svm,max,balanced,tfidf,7757,1750427713.3454657,,,
7758,2667,0,svm,max,balanced,tfidf,7758,1750427713.4414773,,,
7759,7001,0,svm,max,balanced,tfidf,7759,1750427713.5346532,,,
7760,314,0,svm,max,balanced,tfidf,7760,1750427713.6249988,,,
7761,7548,0,svm,max,balanced,tfidf,7761,1750427713.7054415,,,
7762,5848,0,svm,max,balanced,tfidf,7762,1750427713.788112,,,
7763,7251,0,svm,max,balanced,tfidf,7763,1750427713.8707497,,,
7764,247,0,svm,max,balanced,tfidf,7764,1750427713.9685783,,,
7765,2763,0,svm,max,balanced,tfidf,7765,1750427714.0646594,,,
7766,8135,0,svm,max,balanced,tfidf,7766,1750427714.153664,,,
7767,6937,0,svm,max,balanced,tfidf,7767,1750427714.2339423,,,
7768,7423,0,svm,max,balanced,tfidf,7768,1750427714.3181906,,,
7769,1881,0,svm,max,balanced,tfidf,7769,1750427714.3956099,,,
7770,2739,0,svm,max,balanced,tfidf,7770,1750427714.480465,,,
7771,7734,0,svm,max,balanced,tfidf,7771,1750427714.5600379,,,
7772,1563,0,svm,max,balanced,tfidf,7772,1750427714.6547549,,,
7773,2154,0,svm,max,balanced,tfidf,7773,1750427714.7362833,,,
7774,8498,0,svm,max,balanced,tfidf,7774,1750427714.8336136,,,
7775,3896,0,svm,max,balanced,tfidf,7775,1750427714.9058895,,,
7776,2717,0,svm,max,balanced,tfidf,7776,1750427714.999809,,,
7777,6389,0,svm,max,balanced,tfidf,7777,1750427715.0809767,,,
7778,7962,0,svm,max,balanced,tfidf,7778,1750427715.1744938,,,
7779,7378,0,svm,max,balanced,tfidf,7779,1750427715.2542598,,,
7780,4821,0,svm,max,balanced,tfidf,7780,1750427715.3488016,,,
7781,4206,0,svm,max,balanced,tfidf,7781,1750427715.4275165,,,
7782,7433,0,svm,max,balanced,tfidf,7782,1750427715.5059354,,,
7783,1712,0,svm,max,balanced,tfidf,7783,1750427715.5945926,,,
7784,676,0,svm,max,balanced,tfidf,7784,1750427715.6947348,,,
7785,3353,0,svm,max,balanced,tfidf,7785,1750427715.8538375,,,
7786,1727,0,svm,max,balanced,tfidf,7786,1750427715.960732,,,
7787,2379,0,svm,max,balanced,tfidf,7787,1750427716.0646627,,,
7788,6079,0,svm,max,balanced,tfidf,7788,1750427716.1575038,,,
7789,2584,0,svm,max,balanced,tfidf,7789,1750427716.2344666,,,
7790,6388,0,svm,max,balanced,tfidf,7790,1750427716.3364904,,,
7791,3031,0,svm,max,balanced,tfidf,7791,1750427716.424919,,,
7792,5300,0,svm,max,balanced,tfidf,7792,1750427716.5119743,,,
7793,297,0,svm,max,balanced,tfidf,7793,1750427716.588259,,,
7794,8451,0,svm,max,balanced,tfidf,7794,1750427716.6725867,,,
7795,1340,0,svm,max,balanced,tfidf,7795,1750427716.7502759,,,
7796,1010,0,svm,max,balanced,tfidf,7796,1750427716.841425,,,
7797,1756,0,svm,max,balanced,tfidf,7797,1750427716.9180846,,,
7798,6172,0,svm,max,balanced,tfidf,7798,1750427716.9993405,,,
7799,3815,0,svm,max,balanced,tfidf,7799,1750427717.07542,,,
7800,2825,0,svm,max,balanced,tfidf,7800,1750427717.1531177,,,
7801,3528,0,svm,max,balanced,tfidf,7801,1750427717.238082,,,
7802,736,0,svm,max,balanced,tfidf,7802,1750427717.3214734,,,
7803,8606,0,svm,max,balanced,tfidf,7803,1750427717.4035068,,,
7804,6056,0,svm,max,balanced,tfidf,7804,1750427717.4931903,,,
7805,6021,0,svm,max,balanced,tfidf,7805,1750427717.5792055,,,
7806,513,0,svm,max,balanced,tfidf,7806,1750427717.661445,,,
7807,149,0,svm,max,balanced,tfidf,7807,1750427717.7416806,,,
7808,3654,0,svm,max,balanced,tfidf,7808,1750427717.826336,,,
7809,2211,0,svm,max,balanced,tfidf,7809,1750427717.8940341,,,
7810,5018,0,svm,max,balanced,tfidf,7810,1750427717.9731088,,,
7811,4884,0,svm,max,balanced,tfidf,7811,1750427718.0546079,,,
7812,2574,0,svm,max,balanced,tfidf,7812,1750427718.1367338,,,
7813,8576,0,svm,max,balanced,tfidf,7813,1750427718.204733,,,
7814,5387,0,svm,max,balanced,tfidf,7814,1750427718.301599,,,
7815,678,0,svm,max,balanced,tfidf,7815,1750427718.3726246,,,
7816,6657,0,svm,max,balanced,tfidf,7816,1750427718.450964,,,
7817,1560,0,svm,max,balanced,tfidf,7817,1750427718.5150754,,,
7818,3536,0,svm,max,balanced,tfidf,7818,1750427718.5980482,,,
7819,5982,0,svm,max,balanced,tfidf,7819,1750427718.6773858,,,
7820,913,0,svm,max,balanced,tfidf,7820,1750427718.764859,,,
7821,5721,0,svm,max,balanced,tfidf,7821,1750427718.8367064,,,
7822,552,0,svm,max,balanced,tfidf,7822,1750427718.9347765,,,
7823,6378,0,svm,max,balanced,tfidf,7823,1750427719.0224006,,,
7824,2622,0,svm,max,balanced,tfidf,7824,1750427719.1091938,,,
7825,1001,0,svm,max,balanced,tfidf,7825,1750427719.1856394,,,
7826,8339,0,svm,max,balanced,tfidf,7826,1750427719.2731287,,,
7827,5678,0,svm,max,balanced,tfidf,7827,1750427719.3539102,,,
7828,1201,0,svm,max,balanced,tfidf,7828,1750427719.4443805,,,
7829,7152,0,svm,max,balanced,tfidf,7829,1750427719.5221684,,,
7830,4094,0,svm,max,balanced,tfidf,7830,1750427719.6075635,,,
7831,7089,0,svm,max,balanced,tfidf,7831,1750427719.6888635,,,
7832,8522,0,svm,max,balanced,tfidf,7832,1750427719.7819695,,,
7833,1295,0,svm,max,balanced,tfidf,7833,1750427719.856349,,,
7834,6548,0,svm,max,balanced,tfidf,7834,1750427719.9458578,,,
7835,4725,0,svm,max,balanced,tfidf,7835,1750427720.0277963,,,
7836,3965,0,svm,max,balanced,tfidf,7836,1750427720.114809,,,
7837,1539,0,svm,max,balanced,tfidf,7837,1750427720.1974475,,,
7838,1969,0,svm,max,balanced,tfidf,7838,1750427720.2896876,,,
7839,2319,0,svm,max,balanced,tfidf,7839,1750427720.3778675,,,
7840,8582,0,svm,max,balanced,tfidf,7840,1750427720.4718409,,,
7841,6990,0,svm,max,balanced,tfidf,7841,1750427720.5525193,,,
7842,2827,0,svm,max,balanced,tfidf,7842,1750427720.646467,,,
7843,230,0,svm,max,balanced,tfidf,7843,1750427720.723616,,,
7844,2722,0,svm,max,balanced,tfidf,7844,1750427720.8178725,,,
7845,8048,0,svm,max,balanced,tfidf,7845,1750427720.898523,,,
7846,973,0,svm,max,balanced,tfidf,7846,1750427720.9988747,,,
7847,4135,0,svm,max,balanced,tfidf,7847,1750427721.0829902,,,
7848,7850,0,svm,max,balanced,tfidf,7848,1750427721.169375,,,
7849,375,0,svm,max,balanced,tfidf,7849,1750427721.2496831,,,
7850,1668,0,svm,max,balanced,tfidf,7850,1750427721.3446333,,,
7851,7692,0,svm,max,balanced,tfidf,7851,1750427721.4147668,,,
7852,7429,0,svm,max,balanced,tfidf,7852,1750427721.5164547,,,
7853,5779,0,svm,max,balanced,tfidf,7853,1750427721.5915918,,,
7854,7138,0,svm,max,balanced,tfidf,7854,1750427721.6810322,,,
7855,2611,0,svm,max,balanced,tfidf,7855,1750427721.7633886,,,
7856,4671,0,svm,max,balanced,tfidf,7856,1750427721.849455,,,
7857,6876,0,svm,max,balanced,tfidf,7857,1750427721.9409359,,,
7858,8231,0,svm,max,balanced,tfidf,7858,1750427722.0278528,,,
7859,6375,0,svm,max,balanced,tfidf,7859,1750427722.1064374,,,
7860,7318,0,svm,max,balanced,tfidf,7860,1750427722.191069,,,
7861,5684,0,svm,max,balanced,tfidf,7861,1750427722.2723992,,,
7862,8273,0,svm,max,balanced,tfidf,7862,1750427722.362462,,,
7863,1635,0,svm,max,balanced,tfidf,7863,1750427722.4391854,,,
7864,2438,0,svm,max,balanced,tfidf,7864,1750427722.5296655,,,
7865,1033,0,svm,max,balanced,tfidf,7865,1750427722.6147757,,,
7866,7271,0,svm,max,balanced,tfidf,7866,1750427722.7005103,,,
7867,2595,0,svm,max,balanced,tfidf,7867,1750427722.782827,,,
7868,4421,0,svm,max,balanced,tfidf,7868,1750427722.873207,,,
7869,1944,0,svm,max,balanced,tfidf,7869,1750427722.9555626,,,
7870,6959,0,svm,max,balanced,tfidf,7870,1750427723.0331955,,,
7871,850,0,svm,max,balanced,tfidf,7871,1750427723.1066682,,,
7872,8566,0,svm,max,balanced,tfidf,7872,1750427723.1911263,,,
7873,5343,0,svm,max,balanced,tfidf,7873,1750427723.2694416,,,
7874,548,0,svm,max,balanced,tfidf,7874,1750427723.364969,,,
7875,1065,0,svm,max,balanced,tfidf,7875,1750427723.4475768,,,
7876,8238,0,svm,max,balanced,tfidf,7876,1750427723.5365334,,,
7877,1255,0,svm,max,balanced,tfidf,7877,1750427723.6259058,,,
7878,814,0,svm,max,balanced,tfidf,7878,1750427723.7168949,,,
7879,4401,0,svm,max,balanced,tfidf,7879,1750427723.8008914,,,
7880,2277,0,svm,max,balanced,tfidf,7880,1750427723.8944933,,,
7881,6935,0,svm,max,balanced,tfidf,7881,1750427723.9701836,,,
7882,3742,0,svm,max,balanced,tfidf,7882,1750427724.0606751,,,
7883,1726,0,svm,max,balanced,tfidf,7883,1750427724.134433,,,
7884,6152,0,svm,max,balanced,tfidf,7884,1750427724.23011,,,
7885,6200,0,svm,max,balanced,tfidf,7885,1750427724.306403,,,
7886,7487,0,svm,max,balanced,tfidf,7886,1750427724.3940032,,,
7887,8380,0,svm,max,balanced,tfidf,7887,1750427724.4706066,,,
7888,2600,0,svm,max,balanced,tfidf,7888,1750427724.5576966,,,
7889,2528,0,svm,max,balanced,tfidf,7889,1750427724.6446314,,,
7890,8328,0,svm,max,balanced,tfidf,7890,1750427724.7457352,,,
7891,114,0,svm,max,balanced,tfidf,7891,1750427724.830059,,,
7892,8236,0,svm,max,balanced,tfidf,7892,1750427724.9166503,,,
7893,5540,0,svm,max,balanced,tfidf,7893,1750427725.001637,,,
